"tgl","temp.mei","rh.mei","temp.vai","rh.vai"
2020-11-01 04:41:39,26.59,84.52,30.64,95.09
2020-11-01 04:42:14,26.34,84.8,27.39,91.89
2020-11-01 04:42:50,25.98,84.68,29.58,94.67
2020-11-01 04:43:25,26.88,85.08,28.74,94.34
2020-11-01 04:44:00,26.9,84.91,27.05,91.96
2020-11-01 04:44:35,25.32,84.8,27.04,93.97
2020-11-01 04:45:10,24.96,86.45,28.88,93.13
2020-11-01 04:45:45,27.09,84.52,28.35,91.61
2020-11-01 04:46:20,25.05,86.71,28.83,94.62
2020-11-01 04:46:55,26.75,85.36,29.59,94.69
2020-11-01 04:47:31,26.91,84.54,27.13,94.22
2020-11-01 04:48:06,24.94,84.68,27.27,91.77
2020-11-01 04:48:41,26.85,84.59,29.91,93.83
2020-11-01 04:49:16,24.72,86.08,30.22,93.99
2020-11-01 04:49:51,25.68,86.17,29.61,92.89
2020-11-01 04:50:26,26.22,84.63,28.13,91.73
2020-11-01 04:51:01,24.97,84.56,28.66,91.63
2020-11-01 04:51:37,26.23,85.75,28.06,95.55
2020-11-01 04:52:12,26.28,86.08,28.88,95.23
2020-11-01 04:52:47,25.12,84.31,28.29,95.53
2020-11-01 04:53:22,25.49,86.41,29.84,93.08
2020-11-01 04:53:57,25.54,86.08,29.94,94.04
2020-11-01 04:54:32,25.64,85.96,29.64,92.73
2020-11-01 04:55:07,26.11,85.38,29.38,92.31
2020-11-01 04:55:42,25.9,84.96,30.55,91.98
2020-11-01 04:56:18,24.76,85.78,29.54,92.59
2020-11-01 04:56:53,25.31,84.38,28.84,95.88
2020-11-01 04:57:28,26.46,86.8,28.89,95.04
2020-11-01 04:58:03,25.54,85.1,29.18,92.1
2020-11-01 04:58:38,26.59,85.99,30.24,92.75
2020-11-01 04:59:13,26.44,86.83,29.74,93.5
2020-11-01 04:59:48,25.56,85.38,28.82,92.31
2020-11-01 05:00:24,24.77,85.85,30.31,92.64
2020-11-01 05:00:59,25.04,84.47,28.33,91.54
2020-11-01 05:01:34,25.24,84.42,30.37,94.85
2020-11-01 05:02:09,25.31,86.59,30.29,93.27
2020-11-01 05:02:44,24.67,85.66,29.78,93.64
2020-11-01 05:03:19,25.99,85.05,28.82,93.62
2020-11-01 05:03:54,25.87,84.84,27.7,95.9
2020-11-01 05:04:30,26.06,85.17,30.7,92.15
2020-11-01 05:05:05,25.86,84.59,27.48,91.68
2020-11-01 05:05:40,26.81,84.7,28.89,91.8
2020-11-01 05:06:15,26.57,84.7,28.75,93.92
2020-11-01 05:06:50,24.98,86.43,29.6,93.1
2020-11-01 05:07:25,26.47,84.73,28.47,91.82
2020-11-01 05:08:00,26.62,84.52,30.29,94.83
2020-11-01 05:08:35,25.57,84.98,29.13,92.01
2020-11-01 05:09:11,25.69,85.4,28.82,93.97
2020-11-01 05:09:46,26.63,84.56,28.14,91.66
2020-11-01 05:10:21,25.63,85.94,28.65,95.65
2020-11-01 05:10:56,24.99,84.52,27.05,95.34
2020-11-01 05:11:31,26.58,85.99,29.51,94.43
2020-11-01 05:12:06,25.38,86.43,29.55,94.36
2020-11-01 05:12:41,25.92,84.47,28.88,91.54
2020-11-01 05:13:17,25.1,84.35,27.95,95.83
2020-11-01 05:13:52,26.95,84.47,27.14,95.02
2020-11-01 05:14:27,25.15,84.49,30.65,95.32
2020-11-01 05:15:02,25.97,84.84,30.54,95.2
2020-11-01 05:15:37,25.64,86.31,30.66,95.39
2020-11-01 05:16:12,26.77,85.68,28.79,92.54
2020-11-01 05:16:47,26.42,84.47,28.8,93.94
2020-11-01 05:17:22,25.01,86.55,28.3,95.69
2020-11-01 05:17:58,25.09,84.31,27.02,95.74
2020-11-01 05:18:33,25.55,86.41,30.12,93.08
2020-11-01 05:19:08,24.59,85.38,27.09,92.31
2020-11-01 05:19:43,26.83,85.12,29.29,92.12
2020-11-01 05:20:18,26.75,85.31,29.81,94.13
2020-11-01 05:20:53,25.52,86.55,27.08,93.24
2020-11-01 05:21:28,26.76,85.64,30.4,92.5
2020-11-01 05:22:04,26.58,86.52,27.61,95.88
2020-11-01 05:22:39,24.71,85.54,28.89,92.43
2020-11-01 05:23:14,26.99,84.54,28.38,91.63
2020-11-01 05:23:49,24.93,84.77,27.19,95.65
2020-11-01 05:24:24,24.64,85.36,28.15,95.76
2020-11-01 05:24:59,25.08,86.94,30.65,95.46
2020-11-01 05:25:34,26.11,85.8,28.21,95.55
2020-11-01 05:26:09,25.21,84.26,27.15,91.49
2020-11-01 05:26:45,26.85,85.01,29.26,92.03
2020-11-01 05:27:20,26.75,85.54,27.04,94.85
2020-11-01 05:27:55,24.66,86.2,29.55,94.9
2020-11-01 05:28:30,26.46,86.73,28.74,94.99
2020-11-01 05:29:05,26.71,84.73,30.53,94.69
2020-11-01 05:29:40,26.36,86.5,30.31,93.17
2020-11-01 05:30:15,26.88,85.15,28.89,92.15
2020-11-01 05:30:51,26.7,85.71,30.52,92.54
2020-11-01 05:31:26,24.61,85.4,29.74,93.9
2020-11-01 05:32:01,26.82,85.54,28.61,95.55
2020-11-01 05:32:36,26.53,86.59,30.08,93.8
2020-11-01 05:33:11,26.12,84.54,28.83,94.48
2020-11-01 05:33:46,24.88,86.48,30.72,95.39
2020-11-01 05:34:21,25.52,86.1,27.11,92.85
2020-11-01 05:34:57,25.2,86.94,30.53,95.11
2020-11-01 05:35:32,24.89,86.43,27.17,95.69
2020-11-01 05:36:07,24.75,84.89,28.62,91.91
2020-11-01 05:36:42,26.33,84.54,29.24,95.55
2020-11-01 05:37:17,25.52,84.77,27.24,91.87
2020-11-01 05:37:52,26.19,84.63,28.1,91.73
2020-11-01 05:38:27,26.18,85.92,30.02,93.71
2020-11-01 05:39:02,24.65,85.5,27.73,95.53
2020-11-01 05:39:38,26.28,84.49,27.89,95.88
2020-11-01 05:40:13,26.42,86.97,27.92,95.83
2020-11-01 05:40:48,24.93,86.5,28.83,93.17
2020-11-01 05:41:23,26.49,84.75,28.29,91.84
2020-11-01 05:41:58,25.46,85.08,28.55,95.62
2020-11-01 05:42:33,26.29,86.52,30.49,94.78
2020-11-01 05:43:08,26.73,84.8,27.78,91.89
2020-11-01 05:43:44,25.13,84.28,27.55,95.9
2020-11-01 05:44:19,24.81,85.12,27.13,92.12
2020-11-01 05:44:54,25.51,85.15,30.69,92.12
2020-11-01 05:45:29,25.56,86.52,30.32,93.2
2020-11-01 05:46:04,25.81,84.49,28.8,95.67
2020-11-01 05:46:39,24.6,85.22,30.64,92.17
2020-11-01 05:47:14,24.81,86.24,29.66,92.94
2020-11-01 05:47:49,24.73,84.77,27.95,95.53
2020-11-01 05:48:25,26.3,86.03,29.29,95.6
2020-11-01 05:49:00,25.68,85.78,30.34,92.59
2020-11-01 05:49:35,26.86,84.73,28.86,91.82
2020-11-01 05:50:10,25.56,86.29,27.52,95.72
2020-11-01 05:50:45,24.61,85.24,30.5,94.67
2020-11-01 05:51:20,24.78,85.29,28.89,92.24
2020-11-01 05:51:55,27.03,84.63,29.24,91.73
2020-11-01 05:52:31,26.6,86.06,30.48,92.8
2020-11-01 05:53:06,26.7,85.66,29.37,92.52
2020-11-01 05:53:41,26.11,84.68,28.21,91.77
2020-11-01 05:54:16,25.17,84.26,27.37,95.55
2020-11-01 05:54:51,25.02,84.63,29.43,94.71
2020-11-01 05:55:26,26.52,86.55,27.72,95.53
2020-11-01 05:56:01,24.68,84.89,28.83,95.09
2020-11-01 05:56:36,24.86,85.03,30.7,92.03
2020-11-01 05:57:12,26.09,85.64,29.41,92.5
2020-11-01 05:57:47,25.88,84.61,27.66,91.7
2020-11-01 05:58:22,26.74,85.29,30.49,92.24
2020-11-01 05:58:57,25.46,85.03,28.34,95.81
2020-11-01 05:59:32,24.66,85.45,29.13,95.25
2020-11-01 06:00:07,26.09,85.71,29.43,95.06
2020-11-01 06:00:42,26.4,84.63,27.21,95.72
2020-11-01 06:01:18,25.97,84.96,30.62,91.98
2020-11-01 06:01:53,25.34,86.76,30.12,93.43
2020-11-01 06:02:28,25.5,86.41,30.06,93.08
2020-11-01 06:03:03,26.99,84.52,28.25,91.61
2020-11-01 06:03:38,26.15,85.94,28.8,95.34
2020-11-01 06:04:13,26.35,84.73,28.35,91.82
2020-11-01 06:04:48,25.95,84.82,29.57,94.57
2020-11-01 06:05:24,24.61,85.38,27.11,92.31
2020-11-01 06:05:59,25.18,86.87,29.76,93.52
2020-11-01 06:06:34,25.63,85.73,27.82,95.9
2020-11-01 06:07:09,25.35,86.38,29.71,93.06
2020-11-01 06:07:44,25.55,86.22,28.08,95.79
2020-11-01 06:08:19,25.99,84.7,28.08,91.8
2020-11-01 06:08:54,26.59,84.52,27.85,91.61
2020-11-01 06:09:29,26.89,85.05,28.78,92.08
2020-11-01 06:10:05,26.29,86.31,30.56,95.16
2020-11-01 06:10:40,26.22,85.99,29.59,92.75
2020-11-01 06:11:15,24.85,86.2,27.9,95.76
2020-11-01 06:11:50,25.65,85.05,27.03,93.73
2020-11-01 06:12:25,25.33,84.59,27.24,91.68
2020-11-01 06:13:00,24.68,85.08,27.12,94.18
2020-11-01 06:13:35,27.06,84.49,28.14,95.9
2020-11-01 06:14:11,24.8,86.2,30.71,95.48
2020-11-01 06:14:46,25.53,86.08,30.11,93.99
2020-11-01 06:15:21,26.6,86.36,30.5,94.62
2020-11-01 06:15:56,25.36,86.59,30.06,93.94
2020-11-01 06:16:31,24.79,85.26,28.88,95.41
2020-11-01 06:17:06,27.05,84.68,27.95,95.74
2020-11-01 06:17:41,25.68,85.43,30.56,92.33
2020-11-01 06:18:16,24.78,85.15,30.62,92.12
2020-11-01 06:18:52,24.67,85.73,29.6,94.71
2020-11-01 06:19:27,24.7,84.87,27.17,93.76
2020-11-01 06:20:02,26.25,86.17,28.62,95.58
2020-11-01 06:20:37,26.88,84.66,28.18,95.69
2020-11-01 06:21:12,25.08,86.76,29.99,93.9
2020-11-01 06:21:47,24.57,85.59,29.55,92.45
2020-11-01 06:22:22,25.51,86.06,27.08,93.71
2020-11-01 06:22:58,26.81,84.47,27.88,91.56
2020-11-01 06:23:33,26.13,84.52,28.14,95.83
2020-11-01 06:24:08,25.45,86.5,30.17,94.53
2020-11-01 06:24:43,24.78,86.22,28.6,95.55
2020-11-01 06:25:18,26.9,84.96,27.12,95.13
2020-11-01 06:25:53,25.93,85.01,28.91,92.03
2020-11-01 06:26:28,26.28,86.27,30.16,92.96
2020-11-01 06:27:04,24.83,86.62,28.86,94.5
2020-11-01 06:27:39,26.12,84.75,27.92,91.84
2020-11-01 06:28:14,25.28,84.4,30.03,94.27
2020-11-01 06:28:49,26.92,84.54,28.31,91.63
2020-11-01 06:29:24,25.35,86.71,28.34,95.53
2020-11-01 06:29:59,24.83,86.27,28.89,92.96
2020-11-01 06:30:34,26.08,84.47,27.15,91.56
2020-11-01 06:31:09,24.81,85.01,27.06,92.03
2020-11-01 06:31:45,26.61,86.15,27.02,95.88
2020-11-01 06:32:20,26.34,84.56,27.08,95.2
2020-11-01 06:32:55,26.2,84.59,27.18,95.06
2020-11-01 06:33:30,25.97,85.08,29.53,94.81
2020-11-01 06:34:05,26.15,84.66,29.28,95.37
2020-11-01 06:34:40,26.27,84.77,29.99,94.18
2020-11-01 06:35:15,26.26,86.31,30.54,95.13
2020-11-01 06:35:51,24.92,86.5,30.6,95.18
2020-11-01 06:36:26,27.02,84.45,28.06,91.54
2020-11-01 06:37:01,26.78,84.8,27.07,94.08
2020-11-01 06:37:36,25.93,84.63,27.84,91.73
2020-11-01 06:38:11,25.63,85.29,30.12,93.78
2020-11-01 06:38:46,26.23,84.54,28.84,95.76
2020-11-01 06:39:21,26.83,85.57,27.41,95.79
2020-11-01 06:39:56,24.96,86.69,28.74,95.48
2020-11-01 06:40:32,25.39,84.73,27.65,91.82
2020-11-01 06:41:07,24.6,85.75,30.33,92.57
2020-11-01 06:41:42,25.24,86.76,30.02,93.43
2020-11-01 06:42:17,25.08,84.4,29.59,94.74
2020-11-01 06:42:52,26.61,86.43,27.08,93.13
2020-11-01 06:43:27,26.49,86.64,29.71,93.34
2020-11-01 06:44:02,25.55,86.24,29.81,94.27
2020-11-01 06:44:38,26.82,85.15,28.76,94.95
2020-11-01 06:45:13,25.23,84.63,27.4,91.73
2020-11-01 06:45:48,25.49,86.27,30.69,95.06
2020-11-01 06:46:23,25.9,84.63,28.81,95.67
2020-11-01 06:46:58,24.71,86.06,29.46,92.8
2020-11-01 06:47:33,25.64,84.96,29.35,91.98
2020-11-01 06:48:08,24.84,84.84,29.8,94.41
2020-11-01 06:48:43,25.61,86.27,29.72,92.96
2020-11-01 06:49:19,25.58,85.68,30.41,92.52
2020-11-01 06:49:54,27.02,84.75,28.81,91.84
2020-11-01 06:50:29,26.57,86.01,29.32,95.09
2020-11-01 06:51:04,26.54,84.8,28.26,95.51
2020-11-01 06:51:39,26.16,84.63,28.07,91.73
2020-11-01 06:52:14,26.62,86.06,30.5,92.8
2020-11-01 06:52:49,26.81,84.94,28.82,94.13
2020-11-01 06:53:25,25.95,84.47,27.02,91.56
2020-11-01 06:54:00,26.7,84.75,28.5,91.84
2020-11-01 06:54:35,26.56,85.99,30.43,95.11
2020-11-01 06:55:10,25.5,85.15,30.68,92.12
2020-11-01 06:55:45,24.92,84.49,28.82,95.37
2020-11-01 06:56:20,24.57,85.71,30.44,94.9
2020-11-01 06:56:55,26.88,84.82,28.85,91.89
2020-11-01 06:57:31,26.27,84.54,27.66,91.63
2020-11-01 06:58:06,25.64,85.57,30.47,94.83
2020-11-01 06:58:41,25.68,85.52,29.21,95.32
2020-11-01 06:59:16,25.67,85.33,29.36,95.32
2020-11-01 06:59:51,25.59,85.43,29.66,94.01
2020-11-01 07:00:26,25.99,84.66,30.42,94.74
2020-11-01 07:01:01,24.58,85.8,27.13,92.61
2020-11-01 07:01:36,25.17,84.31,27.57,91.49
2020-11-01 07:02:12,26.53,86.48,27.02,93.17
2020-11-01 07:02:47,26.63,84.7,30.18,94.27
2020-11-01 07:03:22,26.3,84.45,27.34,91.54
2020-11-01 07:03:57,26.36,84.49,30.62,95.44
2020-11-01 07:04:32,26.77,85.59,28.85,92.47
2020-11-01 07:05:07,25.43,84.63,27.6,91.73
2020-11-01 07:05:42,25.64,85.89,28.86,92.68
2020-11-01 07:06:18,26.87,84.87,27.15,94.78
2020-11-01 07:06:53,25.45,86.71,27.22,95.65
2020-11-01 07:07:28,25.67,85.5,29.16,95.34
2020-11-01 07:08:03,26.7,85.73,29.55,92.57
2020-11-01 07:08:38,26.17,84.63,28.08,91.73
2020-11-01 07:09:13,25.17,86.57,30.11,93.24
2020-11-01 07:09:48,25.51,85.1,27.83,95.72
2020-11-01 07:10:23,26.09,85.19,29.45,92.17
2020-11-01 07:10:59,26.73,85.85,28.8,92.66
2020-11-01 07:11:34,26.38,86.38,28.91,95.23
2020-11-01 07:12:09,25.96,84.75,27.76,91.84
2020-11-01 07:12:44,26.84,84.77,28.3,91.87
2020-11-01 07:13:19,26.68,84.77,28.14,91.87
2020-11-01 07:13:54,26.64,85.99,27.22,95.69
2020-11-01 07:14:29,25.62,86.34,27.13,93.03
2020-11-01 07:15:05,26.98,84.61,28.76,91.7
2020-11-01 07:15:40,26.91,84.61,28.69,91.7
2020-11-01 07:16:15,26.14,85.78,30.04,93.73
2020-11-01 07:16:50,26.42,84.56,27.93,91.66
2020-11-01 07:17:25,24.83,86.71,29.3,95.11
2020-11-01 07:18:00,25.47,86.13,30.3,92.85
2020-11-01 07:18:35,25.73,85.54,29.34,95.34
2020-11-01 07:19:10,26.82,84.54,28.18,95.62
2020-11-01 07:19:46,25.59,85.73,27.9,95.79
2020-11-01 07:20:21,25.44,86.52,30.21,93.2
2020-11-01 07:20:56,26.03,85.57,28.83,92.45
2020-11-01 07:21:31,24.83,84.59,29.35,95.25
2020-11-01 07:22:06,26.4,86.8,27.02,95.11
2020-11-01 07:22:41,26.76,84.66,28.76,91.75
2020-11-01 07:23:16,26.59,84.77,28.05,91.87
2020-11-01 07:23:52,25.1,86.66,30.09,93.34
2020-11-01 07:24:27,25.48,86.27,29.59,92.96
2020-11-01 07:25:02,24.83,86.64,29.57,94.88
2020-11-01 07:25:37,25.1,84.4,27.31,91.52
2020-11-01 07:26:12,24.74,84.89,28.61,91.91
2020-11-01 07:26:47,26.39,86.38,27.03,93.94
2020-11-01 07:27:22,26.65,84.56,28.16,91.66
2020-11-01 07:27:58,26.82,84.68,29.21,91.77
2020-11-01 07:28:33,26.19,85.94,27.06,93.8
2020-11-01 07:29:08,26.16,85.66,28.84,92.52
2020-11-01 07:29:43,26.38,84.77,27.84,91.87
2020-11-01 07:30:18,25.66,85.57,28.75,92.45
2020-11-01 07:30:53,25.08,86.8,28.75,93.48
2020-11-01 07:31:28,25.46,84.75,30.61,95.16
2020-11-01 07:32:03,25.99,85.4,27.2,92.33
2020-11-01 07:32:39,25.69,85.78,30.35,92.59
2020-11-01 07:33:14,25.95,85.17,29.49,94.5
2020-11-01 07:33:49,26.44,84.52,28.54,95.51
2020-11-01 07:34:24,25.38,84.47,28.66,91.54
2020-11-01 07:34:59,25.04,84.31,28.63,95.88
2020-11-01 07:35:34,25.24,86.69,28.3,95.79
2020-11-01 07:36:09,26.51,84.56,28.02,91.66
2020-11-01 07:36:45,26.2,85.71,28.84,94.64
2020-11-01 07:37:20,26.16,84.7,28.24,91.8
2020-11-01 07:37:55,25.1,86.92,29.85,93.55
2020-11-01 07:38:30,26.17,84.68,28.78,94.69
2020-11-01 07:39:05,24.6,85.92,28.82,95.79
2020-11-01 07:39:40,26.78,84.52,28.87,95.34
2020-11-01 07:40:15,26.31,86.34,27.1,94.43
2020-11-01 07:40:50,26.3,86.62,28.79,93.31
2020-11-01 07:41:26,25.3,86.71,30.25,93.38
2020-11-01 07:42:01,26.2,84.59,27.82,91.68
2020-11-01 07:42:36,24.91,84.7,30.29,94.5
2020-11-01 07:43:11,26,85.36,30.48,92.29
2020-11-01 07:43:46,26.27,86.38,28.76,94.43
2020-11-01 07:44:21,25.2,86.55,30.08,93.22
2020-11-01 07:44:56,26.08,85.61,30.44,92.47
2020-11-01 07:45:32,26.78,85.54,30.52,92.43
2020-11-01 07:46:07,26.8,85.61,28.18,95.79
2020-11-01 07:46:42,25.35,84.73,27.61,91.82
2020-11-01 07:47:17,26.57,86.17,29.57,94.67
2020-11-01 07:47:52,26.61,85.8,27.59,95.55
2020-11-01 07:48:27,25.97,84.77,27.77,95.88
2020-11-01 07:49:02,26.18,85.96,28.87,95.88
2020-11-01 07:49:37,24.74,85.59,28.58,95.58
2020-11-01 07:50:13,24.88,84.52,28.32,91.59
2020-11-01 07:50:48,25.17,84.56,28.86,91.63
2020-11-01 07:51:23,26.82,84.8,30.62,95.2
2020-11-01 07:51:58,26.14,85.54,30.34,92.43
2020-11-01 07:52:33,25.41,84.75,27.81,95.65
2020-11-01 07:53:08,26.32,86.59,27.12,94.55
2020-11-01 07:53:43,25.08,86.69,28.74,94.74
2020-11-01 07:54:19,26.46,86.41,30.37,93.08
2020-11-01 07:54:54,24.74,86.5,27.12,93.17
2020-11-01 07:55:29,24.69,85.52,29.5,92.4
2020-11-01 07:56:04,26.87,84.56,28.38,91.66
2020-11-01 07:56:39,25.11,86.92,29.86,93.55
2020-11-01 07:57:14,24.81,84.54,28.38,91.61
2020-11-01 07:57:49,25.99,85.19,29.3,95.48
2020-11-01 07:58:25,26.84,84.54,28.23,91.63
2020-11-01 07:59:00,24.69,85.87,29.37,92.66
2020-11-01 07:59:35,25.95,84.75,29.87,93.78
2020-11-01 08:00:10,25.05,86.73,29.89,93.41
2020-11-01 08:00:45,26.32,84.7,28.4,91.8
2020-11-01 08:01:20,26.39,86.92,30.42,94.69
2020-11-01 08:01:55,26.82,85.12,29.28,92.12
2020-11-01 08:02:30,26.23,85.94,27.1,93.94
2020-11-01 08:03:06,26.41,86.5,30.55,95.27
2020-11-01 08:03:41,25.57,85.05,28.8,94.04
2020-11-01 08:04:16,26.92,85.22,29.41,92.19
2020-11-01 08:04:51,25.64,84.94,29.14,95.3
2020-11-01 08:05:26,25.44,84.96,29.15,91.98
2020-11-01 08:06:01,25.96,84.87,28.3,91.91
2020-11-01 08:06:36,26.55,86.2,29.6,94.64
2020-11-01 08:07:12,26.44,86.97,27.79,95.53
2020-11-01 08:07:47,25.46,84.98,28.84,92.01
2020-11-01 08:08:22,26.05,85.38,30.15,94.34
2020-11-01 08:08:57,25.18,84.7,27.56,91.8
2020-11-01 08:09:32,24.89,86.71,27.73,95.55
2020-11-01 08:10:07,26.06,84.61,27.84,91.7
2020-11-01 08:10:42,26.34,86.17,27.95,95.69
2020-11-01 08:11:17,26.08,85.15,28.76,92.15
2020-11-01 08:11:53,26.86,85.38,28.77,94.64
2020-11-01 08:12:28,26.32,84.56,27.83,91.66
2020-11-01 08:13:03,25.08,84.33,29.49,94.97
2020-11-01 08:13:38,26.91,84.54,28.3,91.63
2020-11-01 08:14:13,25.89,84.68,27.48,95.62
2020-11-01 08:14:48,26.29,86.01,27.07,95.34
2020-11-01 08:15:23,25.62,85.75,27.36,95.88
2020-11-01 08:15:59,24.68,85.38,27.17,92.31
2020-11-01 08:16:34,25.46,85.05,30.52,92.05
2020-11-01 08:17:09,25.02,86.62,30.02,93.29
2020-11-01 08:17:44,24.89,86.57,28.29,95.48
2020-11-01 08:18:19,26.36,86.38,29.25,95.58
2020-11-01 08:18:54,25.04,84.38,28.66,91.49
2020-11-01 08:19:29,26.74,84.7,30.67,95.6
2020-11-01 08:20:04,25.15,86.55,30.04,93.22
2020-11-01 08:20:40,26.67,84.45,30.4,94.83
2020-11-01 08:21:15,26.92,84.7,29.26,91.8
2020-11-01 08:21:50,24.58,85.75,28.89,94.29
2020-11-01 08:22:25,24.78,85.22,28.36,95.55
2020-11-01 08:23:00,26.27,84.66,29.96,93.62
2020-11-01 08:23:35,25.26,84.38,28.89,91.49
2020-11-01 08:24:10,25.18,84.31,27.58,91.49
2020-11-01 08:24:46,24.95,86.62,30.19,94.2
2020-11-01 08:25:21,26.61,84.49,27.76,91.59
2020-11-01 08:25:56,25.57,84.89,29.21,91.91
2020-11-01 08:26:31,26.48,86.52,27.12,94.6
2020-11-01 08:27:06,25.34,84.35,28.5,91.49
2020-11-01 08:27:41,25.59,85.61,28.26,95.53
2020-11-01 08:28:16,25.58,86.1,27.17,92.85
2020-11-01 08:28:52,25.29,84.66,27.54,91.75
2020-11-01 08:29:27,26.13,85.85,30.55,92.64
2020-11-01 08:30:02,25.54,84.75,27.58,91.84
2020-11-01 08:30:37,25.57,86.34,27.08,93.03
2020-11-01 08:31:12,25.41,84.77,30.32,94.88
2020-11-01 08:31:47,25.07,84.66,27.32,91.75
2020-11-01 08:32:22,25.15,84.38,30.13,94.18
2020-11-01 08:32:57,25.91,84.54,27.3,91.63
2020-11-01 08:33:33,25.27,84.52,29.6,94.43
2020-11-01 08:34:08,25.53,85.87,29.47,92.66
2020-11-01 08:34:43,26.16,85.59,27.2,95.27
2020-11-01 08:35:18,26.47,84.45,27.51,91.54
2020-11-01 08:35:53,25.17,86.52,27.23,95.69
2020-11-01 08:36:28,25.21,86.9,27.14,93.55
2020-11-01 08:37:03,25.93,84.75,27.19,94.11
2020-11-01 08:37:39,25.17,84.42,28.86,95.48
2020-11-01 08:38:14,26.78,84.59,30.17,94.5
2020-11-01 08:38:49,25.51,85.12,29.69,93.94
2020-11-01 08:39:24,25.49,85.15,28.51,95.67
2020-11-01 08:39:59,25.93,84.63,29.42,94.69
2020-11-01 08:40:34,24.88,84.94,28.86,91.96
2020-11-01 08:41:09,26.61,86.01,29.5,92.78
2020-11-01 08:41:44,26.46,86.38,27.06,93.08
2020-11-01 08:42:20,26.48,86.83,29.25,95.09
2020-11-01 08:42:55,25.12,84.35,28.29,91.49
2020-11-01 08:43:30,26.78,85.24,28.81,92.22
2020-11-01 08:44:05,26.27,86.29,27.18,95.6
2020-11-01 08:44:40,25.54,85.75,28.9,93.69
2020-11-01 08:45:15,25.49,86.5,27.44,95.76
2020-11-01 08:45:50,26.12,85.73,29.35,92.57
2020-11-01 08:46:26,26.98,84.87,28.52,91.91
2020-11-01 08:47:01,25.47,85.05,30.53,92.05
2020-11-01 08:47:36,24.9,86.55,27.67,95.72
2020-11-01 08:48:11,24.76,85.5,30.11,94.13
2020-11-01 08:48:46,25.32,86.64,27.06,93.34
2020-11-01 08:49:21,24.65,86.03,28.73,94.55
2020-11-01 08:49:56,25.53,85.43,30.41,92.33
2020-11-01 08:50:31,24.98,84.68,27.31,91.77
2020-11-01 08:51:07,26.41,84.8,27.46,91.89
2020-11-01 08:51:42,25.34,86.64,27.08,93.34
2020-11-01 08:52:17,25.18,86.55,30.06,93.22
2020-11-01 08:52:52,25.09,86.94,27.07,93.57
2020-11-01 08:53:27,26.6,86.1,30.42,94.57
2020-11-01 08:54:02,25.07,86.8,29.93,94.04
2020-11-01 08:54:37,24.82,86.52,27.04,94.53
2020-11-01 08:55:13,26.64,86.15,27.06,92.89
2020-11-01 08:55:48,25.51,84.68,27.84,91.77
2020-11-01 08:56:23,26.12,85.36,30.44,94.57
2020-11-01 08:56:58,24.79,85.17,29.31,92.15
2020-11-01 08:57:33,24.8,86.45,27.2,93.13
2020-11-01 08:58:08,25.28,84.49,29.83,93.83
2020-11-01 08:58:43,25.34,86.38,29.7,93.06
2020-11-01 08:59:19,26.72,85.61,28.81,94.29
2020-11-01 08:59:54,25.19,84.63,27.36,91.73
2020-11-01 09:00:29,26.22,86.01,28.86,92.78
2020-11-01 09:01:04,25,86.83,30.28,94.74
2020-11-01 09:01:39,25.15,86.76,27.08,93.66
2020-11-01 09:02:14,26.95,84.45,27.99,91.54
2020-11-01 09:02:49,26.53,86.22,30.11,93.8
2020-11-01 09:03:24,26.44,86.62,29.63,93.31
2020-11-01 09:04:00,24.71,86.17,28.84,95.51
2020-11-01 09:04:35,26.03,85.54,30.45,94.83
2020-11-01 09:05:10,25.92,84.77,27.59,95.86
2020-11-01 09:05:45,25.75,84.45,28.26,95.62
2020-11-01 09:06:20,25.89,84.68,27.99,91.77
2020-11-01 09:06:55,25.62,84.89,29.26,91.91
2020-11-01 09:07:30,26.34,84.7,28.42,91.8
2020-11-01 09:08:06,26.34,86.45,27.51,95.81
2020-11-01 09:08:41,25.02,84.68,30.55,94.99
2020-11-01 09:09:16,26.27,85.85,29.6,94.62
2020-11-01 09:09:51,26,84.47,27.07,91.56
2020-11-01 09:10:26,26.91,85.19,30.62,92.17
2020-11-01 09:11:01,26.15,84.63,28.06,91.73
2020-11-01 09:11:36,25.88,84.73,27.91,91.82
2020-11-01 09:12:11,25.58,86.15,27.12,95.41
2020-11-01 09:12:47,26.16,85.87,29.42,94.81
2020-11-01 09:13:22,26.19,84.52,30.73,95.16
2020-11-01 09:13:57,26.99,84.54,29.82,93.97
2020-11-01 09:14:32,26.84,84.63,28.75,91.73
2020-11-01 09:15:07,25.34,84.63,29.62,94.83
2020-11-01 09:15:42,26.8,84.73,28.82,91.82
2020-11-01 09:16:17,26.35,86.64,28.4,95.79
2020-11-01 09:16:53,26.1,84.61,27.05,95.41
2020-11-01 09:17:28,24.71,85.66,27.12,94.62
2020-11-01 09:18:03,26.93,84.8,27.98,91.89
2020-11-01 09:18:38,26.81,84.94,30.78,91.96
2020-11-01 09:19:13,26.82,85.38,30.45,92.31
2020-11-01 09:19:48,25.19,86.76,29.88,93.99
2020-11-01 09:20:23,25.06,86.9,27.94,95.55
2020-11-01 09:20:58,26.86,85.43,28.2,95.65
2020-11-01 09:21:34,25.65,85.85,30.46,92.64
2020-11-01 09:22:09,25.06,86.55,29.85,93.22
2020-11-01 09:22:44,26.16,86.08,27.38,95.83
